id,audio_path,sentence,duration
825780_10,data\segments\825780_10.wav,अराम से हां आराम से सो रहे थे हम और पता है जब उठे ना तो ऐसे उन लोग चिला रहे थे तो मेको समझ में आ नहीं रहा था कि क्या बोल रहे ऐसे हुर कुछ हुर कुछ के बदक बदक उड़न्टा साथ कुछ रहे थे,12.030000000000001
825780_11,data\segments\825780_11.wav,बहुत अजीब सा अनुभव था क्योंकि वो पता है उठा उठा के उनको पटक रहे थे बार बार और वो किस भाषा में बात कर रहे थे मुझे समझ में नहीं आ रही थे तो जो हमारे गार्ड अंकल थे न वो आके फिर बताए कि नहीं नहीं ये लोग।,12.570000000000022
825780_12,data\segments\825780_12.wav,उनको लगा कि सायद उनको खतरा महसूस हो रहा था हम लोग से,3.030000000000001
825780_13,data\segments\825780_13.wav,"हां बाहरी आ गया तो, वहां के जो थे ना वो अपने भाषा में कुछ बात किए तो हमको तो कुछ समझ में नहीं आया, लेकिन वो अपने भाषा में बात कर रहे थे तो फिर फिर पता है हम को छोड़ दिए फिर घर घर तो नहीं।",12.509999999999991
825780_14,data\segments\825780_14.wav,अ रोड पे होता है न रोड का जो एरिया वो रोड पे हम लोग को छोड़ने आए और कुछ अपनी भाषा में ही बात कर रहे थे तो समझ में तो आए न लेकिन अब दुबारा हम घाटे तो नहीं जाएंगे,11.280000000000001
825780_15,data\segments\825780_15.wav,हाँ बोहोत,0.6299999999999955
825780_16,data\segments\825780_16.wav,और फिर अमेजन का जंगन होता है ना वो उससे भी थोड़ा मतलब जुड़ा हुआ है,5.310000000000002
825780_17,data\segments\825780_17.wav,हूं,0.3299999999999841
825780_18,data\segments\825780_18.wav,जी,0.4200000000000159
825780_19,data\segments\825780_19.wav,पता है लेकिन जब लोग घूमने जाते हैं तो लाइट वगैरा लेकर जाने चाहिए हम ने मिस्टेक किए कि हम लाइट नहीं ले गए थे,6.419999999999959
825780_20,data\segments\825780_20.wav,एरिया,1.8900000000000432
825780_21,data\segments\825780_21.wav,तो जहां डर रहेगा वहा थोड़ा सा मजा आएगा वहा पर मजा आएगा वहा पर डर भी तो होनी चाहिए थोड़ा सा बढ़ना हम लोग भूल जायेगा न,7.46999999999997
825780_22,data\segments\825780_22.wav,हा,0.9900000000000091
825780_23,data\segments\825780_23.wav,आपको पता है आपको एक बात पता जब तंबू गाड़ के रहते हैं ना हम लोग टेंट वगेरा अगर कहीं भी कैम्पिंग करने जाते हैं तो आसपास की एरिया मतलब कुछ एरिया में थोड़ा पता है आग लहरा देना चाहिए,10.920000000000016
825727_0,data\segments\825727_0.wav,जी,0.33000000000000007
825727_1,data\segments\825727_1.wav,जी,0.4500000000000002
825727_2,data\segments\825727_2.wav,जी जी जी ।,3.33
825727_3,data\segments\825727_3.wav,जी जी जी,4.02
825727_4,data\segments\825727_4.wav,हां उधर हां,1.5600000000000023
825727_5,data\segments\825727_5.wav,जी,0.5100000000000051
825727_6,data\segments\825727_6.wav,"हा हा,पहली बार था, पहली बार था,क्या आप लोग का जंगल में कैंपिंग जी हा वहां का जो रास्ते होते है,थोड़े हा रास्ते होते है,वो उबड़खाबड़ रास्ते होते है।",13.950000000000003
825727_7,data\segments\825727_7.wav,जी जी जी,2.1000000000000014
825727_8,data\segments\825727_8.wav,बिल्कुल।,0.509999999999998
825727_9,data\segments\825727_9.wav,जी डर डर डर लगा,7.290000000000006
825727_10,data\segments\825727_10.wav,मतलब होते हैं जंगलों में जब हम किसी जंगलों में एडवेंचर करने जाते हैं जंगलों में हम जब कैंपिंग करने जाते हैं तो इसी रात की माहौल होता है उसे डर तो डर सबको लगता है,11.159999999999997
825727_11,data\segments\825727_11.wav,जी जी जी आह,2.8200000000000074
825727_12,data\segments\825727_12.wav,जी जी जी।,0.75
825727_13,data\segments\825727_13.wav,ही बहुत जी जी हा हा,5.939999999999998
825727_14,data\segments\825727_14.wav,जी जी,1.3500000000000227
825727_15,data\segments\825727_15.wav,हाँ,2.819999999999993
825727_16,data\segments\825727_16.wav,हां,0.45000000000001705
825727_17,data\segments\825727_17.wav,हा उठा के सीधे आप सोई हुए थे आप सोई हुए थे आपको सोई हुए टांक की लिया है बाहर,4.949999999999989
825727_18,data\segments\825727_18.wav,हा,2.2799999999999727
825727_19,data\segments\825727_19.wav,हा अच्छा अच्छा मतलब एक मतलब अजीब साउन बहुत हाँ ये आपके लिए है न,6.630000000000024
825727_20,data\segments\825727_20.wav,हाहाहाआपको डर भी लग रहा होगा और अजीब ही अहम हुआ था डर भी लग रहा था,6.840000000000003
825727_21,data\segments\825727_21.wav,जो खतरा महसूस उनको लगा है कोई मतलब बाहरी आ गया है कुछ अ कुछ करने आ गया जी जी टी हाँ हाँ जी,14.580000000000013
825727_22,data\segments\825727_22.wav,हाँ,2.6100000000000136
825727_23,data\segments\825727_23.wav,अच्छा अच्छा अह जहां तक मेरा एक्सपीरियंस रहा है कि अगर जंगलों या हिल स्टेशन पर कैंम्पिंग करने की योजना बनाये तो हमने एक बार जो नेपाल का जंगल है नेपाल में काफी कुख्यात जंगल है,14.909999999999997
825727_24,data\segments\825727_24.wav,बहोत बड़ी जंगल नेपाल की बोर्डर बिहा बिहार की बिहार और नेपाल को बॉर्डर है और भारत भारत और नेपाल का भी बॉर्डर है वहां पर बहुत बड़ा जंगल है बहुत घनां जंगल है लगभग मेरे को लगता है बारह किलोमीटर मे फैला हुआ है वो जंगल हाँ,14.429999999999978
825727_25,data\segments\825727_25.wav,जी जी जी तो मैं बता रहा हूँ न तो हम हम लोग गए थे अह्ह्ह तो वो मतलब बिहार ओर भारत के मतलब भारत ओर गुरु उसके बॉर्डर पे था तो हम लोग जब कैंपिंग करने गए थे अह्ह् कैंपिंग करने गये तो हम लोगो ने मतलब ऐसे घूमने की घूमने की अहह मतलब हम जंगल घूमने गए थे,14.880000000000024
825727_26,data\segments\825727_26.wav,ठीक हैं तो हम लोग ऐसे घूमने के शोक मैं तो हम लोग चार दोस्त कैंप वगैरह जो भी चीज होती हैं वह चीज लेकर निकल गए थे वह एक अजीब सा वह था की मतलब ट्रेन पकड़ वह जाकर स्टील ज्वेलर्स,13.740000000000009
825727_27,data\segments\825727_27.wav,जी जी जी वो तो मतलब जरूरी जरूरी चीजे मैं लेके जैसे मै था हम लोगों का पहला बार था तो उतना एक्सपीरियंस नहीं था जो हम लोग वीडियो से देख कर सीखा था वही लेकर हम लोग गए थे वही लेकर हम लोग कैंपिंग किए थे जंगल में मिजोरम में जंगल घूमने गए थे तो क्या हुआ कि मैं आपको बता रहा हूं,13.5
825727_28,data\segments\825727_28.wav,तो वो बहुत ही घना जंगल है वहां पे अभी भी मतलब सेर और बाग घूमते है ऐसे रातों को घूमते है वो तो क्या हुआ जब स्टेशन जहां उस जंगल का स्टेशन है वहां पर जब ट्रेन रुकी ना तो जब ही ट्रेन रुकी ना तो चारों तरफ से बंदर,14.879999999999995
825727_29,data\segments\825727_29.wav,"ये कोई ऐसे ऐसे पक्षियों और ऐसे ऐसे पशु थे जो ट्रेन के पास आ गए थे । तो हमें वहीं से डर लगना स्टार्ट हो गया था मैंने कहा हम लोगों ने मतलब वो जो रात बिताई काफी भयानक रात थी, मतलब जिस जगह पे हम लोग सोए थे।",14.970000000000027
825727_30,data\segments\825727_30.wav,जो ह जो भी हमारे जो भी हमारे चीट हम लोके गए थे लो के लेके गए थे हाँ तो वहां पे जब हम लोग सोए थे रात को तो स सा मतलब,7.920000000000016
825727_31,data\segments\825727_31.wav,शेर की दहाड़ने की आवाज आ रही थी। लोग काफी मतलब भयानक चीज़ मुझ लग रहा था कि शेर कब आएगा। कब मतलब पूरी इसकी चक्कर में पूरी रात सोन नहीं पाए तो काफी मतलब डरावना और काफी मतलब डरावना बोले और मज़ेदार दोनों,13.109999999999957
825727_32,data\segments\825727_32.wav,REDACTED,14.82000000000005
825727_33,data\segments\825727_33.wav,तंबू और खाना जैसे जरूरी चीजों को पैक करना तो जहां तक मुझे याद है तो हम लोगों ने जो वीडियो विडोज़ देखे थे उसके थ्रू हमने ओनलाइन तंबू मंगाया था तंबू लेके गए थे लोग और एक मजा एक चीज होता है ना कि अब,13.319999999999993
825727_34,data\segments\825727_34.wav,नहीं जाते वहां पर बना की खाने का जो मजा होता है ना वो अलग होता है तो हम लोगों ने रात को मतलब हम तो खाने वाले सामान लेके गए थे वहाँ पर बनाने के लिए जो सारी सामान सारी सभी साम्रगी में वो लेकर गए थे वहां पर हम रात के रात को मतलब उसके,13.889999999999986
825727_35,data\segments\825727_35.wav,लकड़ी जला के जंगलों से मतलब जैसे पहले लोग पुराने लोग करते थे न लकड़ी जला के,5.430000000000007
825727_36,data\segments\825727_36.wav,हां,0.5099999999999909
825727_37,data\segments\825727_37.wav,बिल्कुल बिल्कुल तो हम लोगों ने किया था वैसे हम लोगों ने किया था मैं बता रहा हू ठंड का मौसम था वो तो,4.800000000000011
988596_0,data\segments\988596_0.wav,लेकिन हम लोग इसे छुपछुप के लोगों के घर जाकर खेला करते थे यही सब शरारत थी आपकी कुछ ऐसी याद हो तो बता सकते हैं अ,11.58
988596_1,data\segments\988596_1.wav,REDACTED,6.509999999999998
988596_2,data\segments\988596_2.wav,जी जी,1.0499999999999972
988596_3,data\segments\988596_3.wav,अच्छा,4.679999999999993
988596_4,data\segments\988596_4.wav,तो,1.3499999999999943
988596_5,data\segments\988596_5.wav,जी जी,0.6600000000000108
988596_6,data\segments\988596_6.wav,जी जी।,0.6299999999999955
988596_7,data\segments\988596_7.wav,अच्छा,0.5099999999999909
988596_8,data\segments\988596_8.wav,जी,0.4200000000000159
988596_9,data\segments\988596_9.wav,अच्छा,1.0500000000000114
988596_10,data\segments\988596_10.wav,जी जी,5.610000000000014
988596_11,data\segments\988596_11.wav,आपकी आवाज कट रही है आपकी आवाज थोड़ा कट रही है आपकी आवाज थोडी कट रही हैं हलो,13.919999999999987
988596_12,data\segments\988596_12.wav,हलो,1.0199999999999818
988596_13,data\segments\988596_13.wav,आपकी आवाज़ थोड़ी कट कट के आ रही है,2.6399999999999864
988596_14,data\segments\988596_14.wav,"हां अभी आ रही हैं, अभी आपकी आवाज , हेल्लो",3.509999999999991
988596_15,data\segments\988596_15.wav,हां तो थोड़ा सा आवाज कट,3.9899999999999807
988596_16,data\segments\988596_16.wav,जी जी ये तो ये तो मतलब ये बोला आपने बोला कि जो बचपन में तो यही होता था ना कि जो मां बोले तो वो चीजें नहीं करनी होती है जो पेरेंट्स बोलें तो वो ही नहीं करनी होती है जो चीजे मना करी वो करने में बहुत ही मजा आता है,13.919999999999987
988596_17,data\segments\988596_17.wav,तो हम लोग के साथ भी ऐसा था जैसा आपने बोला कि ऐसे लंच वाला वाली चीजें तो हम लोग को भी ये ही था।क्या था कि लंच में ना खेलना खेलने के चक्कर में हम लोग लंच नहीं खाते थे तो और मम्मी के दर से क्या करते थे तो वो फेंक।,14.819999999999993
988596_18,data\segments\988596_18.wav,तो सकते नहीं है उतनी अकल भी नहीं थी तो बैग के जो ऊपर वाले हिस्से होते हैं ना उसमें डाल डाल के रख लेते थे और खाली डिब्बा लेकर आ जाते थे बट इतनी अकल नहीं थी कि वो फेंक दे या किसी को खिला दे ये मतलब तो ऐसा नहीं सोच सकते तो जब हम,14.400000000000006
988596_19,data\segments\988596_19.wav,साल में मम्मी धोती थी न बैग को दस दिन में पंद्रह दिन पे जब बैग धोती थी तो उस समय वो निकलता था पूरी पराठे जो भी रहते थे तो उसके लिए बहुत डांट पड़ती थी मतलब जो यह करती हो खाना नहीं खाती उसके लिए कंप्लेंट भी बेसिकली किया गया,14.729999999999961
988596_20,data\segments\988596_20.wav,तो जो हर स्कूल में होती है ना दाई तो फिर हम लोगों को थोड़ा सा यह सब मतलब लंच चेक करके उसको मम्मी ज्यादा पैसे देती थी कोशिश ना कि आप लोग आप तो यह चेक कर लीजिएगा कि लोग खा रही है कि नहीं तो यह सब होता था।,13.259999999999991
988596_21,data\segments\988596_21.wav,"ओर फिर एक और चीज है कि जैसे हम लोग छोटे थे ना, हम लोग खेलते थे एक जगह, तो मम्मी ना मना। करती थी, मतलब वो, वो घर खाली था, बहुत दिनों से खाली था, और बच्चों को तो खाली जगह ही चाहिए ना, कि वहां पर कोई.",14.579999999999984
988596_22,data\segments\988596_22.wav,"ये ना करें मतलब डिस्टर्ब न करें खेलने में ये ऐसा कुछ तो हम लोग वहां पे खेलने जाते थे तो बट मम्मी तो वो खाली जगह था, तो पता नहीं वहां पे कुछ ऐसा था, कि नहीं जाना होता हैं, या ये भी जो भी तो मम्मी नहीं चाहती थी कि उधर जाएं।",14.04000000000002
988596_23,data\segments\988596_23.wav,लेकिन हम लोगो को हम लोग हमेशा उधर ही खेलने जाते थे तो उस उस चक्कर में फिर एक दिन मम्मी बैठा के हम लोगों को इतना डरावनी डरावनी कहानिया सुना दी फिर उसके बाद फिर हम लोग उधर से जाना ही छोड़ दिए और,12.060000000000002
988596_24,data\segments\988596_24.wav,ऐसा हो गया था डर के मारे कि उधर देखते भी थे न तो जितनी भी कहानियां बताईं थी मम्मी तो वो सब नजर आता था वहां पे तो हम लोग उसके बाद बहुत डर डर के रहते थे और उधर नहीं जा मतलब मम्मी का जो काम था न वो हो गया कि नहीं जाने वह कितना भी मना की तो नहीं माने,14.21999999999997
988596_25,data\segments\988596_25.wav,बट बोल बोल दी तो फिर जाना बंद कर देंगे हम लोग बहुत ज्यादा शरारत किया करते थे आज कल के तो बच्चे ऐसा होता नहीं है तो आगे का टॉपिक है किसी निर्दोष शरारत की कहानी सुनाइए और बताइए उसके,14.369999999999948
988596_26,data\segments\988596_26.wav,उस का क्या नतीजा निकला तो कभी ऐसा कुछ शरारत किये है जिनका कुछ ऐसा भयंकर सा नतीजा निकला हो,7.650000000000034
988596_27,data\segments\988596_27.wav,हेलो हेलो हेलो आपकी आवाज नहीं आ रहीं बिल्कुल भी आपकी आवाज बिलकुल भी नहीं आ रही है,13.650000000000034
988596_28,data\segments\988596_28.wav,हेलो आपकी आवाज बिल्कुल भी नहीं आ रही है,2.730000000000018
990175_0,data\segments\990175_0.wav,जी जी जी,6.09
990175_1,data\segments\990175_1.wav,जी जी मेरे तो जैसे बहुत सारी यादे हैं कि मैं बताओं तो मे अ मेरा क्या था कि अ मतलब हमें तो बहुत ही किया जैसे कि हम लोग थर्ड फोर्ट में थे तो,9.21
990175_2,data\segments\990175_2.wav,जैसे मेरी मम्मी ने कभी कोई अच्छा लंच नहीं दिया ऐसे होता है ना कभी हम लोग रोटी भुजिया लेके जाते थे पराठा भुजिया लेके जाते थे मुझे ना वो उतना पसंद नहीं था जिससे कोई पराठा के साथ सब्जी रहती थी तो मैं खा लेती थी लेकिन जो भुजिया के साथ,13.140000000000004
990175_3,data\segments\990175_3.wav,पराठा हो गए फिर सब्जी हो गया तो मुझे ना वो उतनी अच्छी नहीं लगती थी तो फिर क्या करती थी या तो मैं आपनी बेस्ट फ्रेंड को खिला देती थी या फिर हम लोग क्या करते थे कि जैसे अह मतलब होता है ना कि क्लास मे बहुत लोग ऐसे होते हैं कि उनको अपना लंच नहीं चलते दूसरों का लंच अच्छा,14.64
990175_4,data\segments\990175_4.wav,अच्छा लगता है जैसे कि अ बहुत लोग ऐसे थे मेरे क्लास में कि वो खुद रोटी भुजिया लेकर आए तो उनका मतलब उनको वह खराब लग रहा है लेकिन जैसे मैं रोटी भुजिया लेकर जाती थी तो उनको बहुत अच्छा लगता था,10.529999999999994
990175_5,data\segments\990175_5.wav,तो मैं कभी उनको खिला देती थी कभी अपनी बेस्ट फ्रेंड को खिला देती थी या फिर कभी मेरी बेस्ट फ्रेंड जो है वो कोई अच्छा लंच लाइ है पास्ता मैगी नूडल्स ये सब लेके आई हैं तो फिर मैं उसका लंच आह मतलब हम लोग शेयर खाते थे या फिर मैं ही उस उसका खा जाती थी,13.500000000000007
990175_6,data\segments\990175_6.wav,और फिर जैसे क्या है ना कि बचपन में मुझे मम्मी एक बहुत ही मतलब टेस्टी सा लंच देती थी। वो क्या करती थी कि जो वो होता है ना दाल फ्राइ जो होता है तो दाल फ्राइ बनाकर देती थी एंड उसके साथ ना वो होता है एक,14.489999999999995
990175_7,data\segments\990175_7.wav,मैदा मैदा का न पूरी होता है तो वो मुझे देती थी वो मुझे बहुत पसंद था बहुत सारा तो मैं जिस दिन वो ले की जाती थी न मैं उस दिन किसी के साथ उसके साथ शेयर नहीं करती थी बस एक जो मेरी बेस्ट फ्रेंड है जो मेरे बगल में बैठती थी उस,13.349999999999994
990175_8,data\segments\990175_8.wav,तो स्कूल में बस खिलाती थी जैसे कि मम्मी ने चार पुरिया दी है तो मैं उसको दो पुरी देती थी दो पूरी मै खाती थी तो यह फिर शरारतों के अगर बात करें,10.41000000000001
990175_9,data\segments\990175_9.wav,"जैसे की अह अह गर्मी के महिने में तो मुझे भी कोई बाहर नहीं निकलने देता था, लेकिन जैसे जैसे ही शाम होती थी, तो जैसे जो मेरी अगल बगल की जो मतलब अह फ्रेंड लोग हैं, जो मेरे साथ स्कूल में थी, तो मैं उनके घर जाती थी, अब जैसे क्या है कि मेरा घर जो है वो",14.64
990175_10,data\segments\990175_10.wav,जैसे मेरा घर जो है ना वो मेन रोड पे है तो अब मुझे कोई बाहर नहीं निकलने था क्योंकि बोलते थे कि गारी तुम्हें ठोक के भाग जाएगी तुम बच्ची हो तो मतो मुझे भी डर लगता था लेकिन जैसे ही शाम होती थी ना तो मैं सारे फ्रेंड लोगों के साथ उनके घर पे जाती थी,14.430000000000007
990175_11,data\segments\990175_11.wav,एंड हमलोग एक ही जगह को अड्डा बनाए हुए थे एक हम लोग का पार्क था उसमें हमलोग अपना मतलब खेलते थे एंड जैसे कि क्या है ना की अह उन लोगों का घर जो है ना की थोड़ा गली मे है तो गली में होती होती है हम लोग किसी के भी घर में नहीं मतलब ऐसे,14.879999999999995
990175_12,data\segments\990175_12.wav,एक घर था उसके उनके यहाँ पे ना बकरी जो होता है ना बकरियाँ वो लोग पालते थे तो क्या होता था कि जैसे कभी उनके घर पे जो मतलब जो बकरी जो होती है वो छोटे छोटे बच्चें जो होते हैं बकरी के तो कभी अगर बच्चों ने जन्म लिया हो अ बकरियों के,14.069999999999993
990175_13,data\segments\990175_13.wav,या फिर किसी गाय का जो बेबी हुआ हो तो हम लोग डैली उनको देखने जाते थे उनको खाना खिलाते खास देने से घास कि खिलाते थे पर या फिर जो गाय है उनको हम रोटी खिलाते थे यही सब किया है छुप छुप के जाना,14.789999999999992
990175_14,data\segments\990175_14.wav,मैम मेरे इधर नेटवर्क ही ऐसा है मैं क्या कर सकती हूँ आच्छा आप बोल सकते हूँ ओके ओके आप बोल सकते हूँ कोई दिक्कत नहीं है हाँ हेलो,11.25
990175_15,data\segments\990175_15.wav,हेलो,0.6299999999999955
990175_16,data\segments\990175_16.wav,मैम मतलब मेरे घर न थोड़ा है रहता है इशु,3.0600000000000023
990175_17,data\segments\990175_17.wav,ओके ओके तो मतलब मेरे इधर ना थोड़ा नेटवर्क का इशू रहता है तो आप टॉपिक पर कंटिन्यू कर सकते हो कोई दिक्कत नहीं है,6.0
990175_18,data\segments\990175_18.wav,जी,2.490000000000009
990175_19,data\segments\990175_19.wav,जी,6.329999999999984
990175_20,data\segments\990175_20.wav,जी,7.350000000000023
990175_21,data\segments\990175_21.wav,जैसे की ऐसा तो मतलब कुछ नहीं है लेकिन क्या था की हाँजी एक जो फैमिली थी ना तो ज जी।,7.829999999999984
990175_22,data\segments\990175_22.wav,क्या,0.4800000000000182
990175_23,data\segments\990175_23.wav,अभी भी नहीं आ रही है मैम,1.9800000000000182
990175_24,data\segments\990175_24.wav,अभी भी नही आ रही है।,0.75
526266_0,data\segments\526266_0.wav,हां जी पहले बात करते हैं विवाह की तो इस मुवी में अ मुझे रोना आता है इसी वजह से कि अ हिरोइन जो होती है वो उनका मां बाप दोनों मर चुके होते हैं,14.01
526266_1,data\segments\526266_1.wav,और उनको उनके चाचा चाची ने पालते हैं और फिर उन अ ओ मां के लिए तरसते हैं जब वो उनसे चाची से प्यार आ प्यार पाने के लिए लेकिन उनके चाची ने उनसे प्यार नहीं करते हैं,12.569999999999999
526266_2,data\segments\526266_2.wav,उनके छोटे बेटी जो काले रंग की है तो वो उनसे जलती है ठीक है।तो फिर जब उनका शादी होने वाला था उनके अ उनके तो शादी।,12.870000000000001
526266_3,data\segments\526266_3.wav,कल था जो आज के दिन होता है ना जो मंगलकृत्य होता है उसी दिन उनके घर पे आग लग जाती है तो फिर हीरोइन ने उनके बहन को बचाने के लिए भाग के जा,13.11
526266_4,data\segments\526266_4.wav,कहते हैं उनको फिर बचा लेते हैं और फिर आ जब वो दोनों नीचे आते हैं तो उनके ऊपर उनका घर का वो जो लकड़ी का कुछ बना था ना ऊपर तो वो उनके ऊपर गिर जाता है हीरोइन के ऊपर गिर जाता है छोटी बहन को,14.550000000000004
526266_5,data\segments\526266_5.wav,कर लेते हैं तो फिर उनका जो बदन है ना वो जल जाता है तो फिर मेडिकल में जाकर उनका चाची जब देखते उनका चाची के आंखों के सामने ये सब हुआ ना जब उनके चाची ने देखा तो अ,14.399999999999991
526266_6,data\segments\526266_6.wav,बहुत रियलाइज किये कि मैं कितना लड़की को कितना गलत समझ रही थी उससे प्यार नहीं किया उसका शादी होने वाला था इस सब विदाई होने वाली थी और ये सब क्या घट गया मेरे लिए तो फिर उनके चाचा ने बोलते थे उसके खुब,14.069999999999993
526266_7,data\segments\526266_7.wav,खूबसूरत बदन के लेके आप जलते थे लो उनका बदन ही जल गया पूरा चाचा जी बोलते थे उनके चाची को तो ये सीन देखकर मेरे को बहुत रोना आया और फिर ओजो हीरो होता है ना अ ओ उसको,14.25
526266_8,data\segments\526266_8.wav,उम्म.पीछे डाल के कि उनका बदन कितना जल गया है क्या भी हुआ जो भी हो तो उनसे प्यार करते थे न उसको साइड में रख के उनसे शादी कर लिया तो ये देख के बहुत रोना आया मेरे को,13.019999999999996
526266_9,data\segments\526266_9.wav,"तो फिर आपको कौन सि फिलिम आह लगा बोलिए,",3.1200000000000045
526266_10,data\segments\526266_10.wav,जी,0.44999999999998863
526266_11,data\segments\526266_11.wav,REDACTED,0.15000000000000568
526266_12,data\segments\526266_12.wav,जी,1.4699999999999989
526266_13,data\segments\526266_13.wav,जी,1.8600000000000136
526266_14,data\segments\526266_14.wav,जी जी।,0.6000000000000227
526266_15,data\segments\526266_15.wav,जी,0.5099999999999909
526266_16,data\segments\526266_16.wav,अच्छा ठीक है और कुछ बताना है आपको इस बारे में,4.890000000000015
526266_17,data\segments\526266_17.wav,जी,0.44999999999998863
526266_18,data\segments\526266_18.wav,"जी, बताईए",2.1599999999999966
526266_19,data\segments\526266_19.wav,"हां, कहानी हां एक विवाह इसी में होता है कि उनके फैमिली में कोई नहीं होते हैं ठीक है उनके पिताजी एक ही होते हैं",13.919999999999987
526266_20,data\segments\526266_20.wav,तो तो फिर वो ही कम उम्र में गुजर जाते हैं तो ये दो बहन होते हैं एक छोटा भाई होता है तो उनके बड़े बहन का क्या करते हैं उनका अ मंगनी हो जाता है और फिर क्या होता है उनका पिताजी चले चल बसते हैं,14.850000000000023
526266_21,data\segments\526266_21.wav,"और फिर वो दोनों भाई बहन को पढ़ाने के लिए शादी ही नहीं करते हैं , उनसे लेकिन वो जो अ उनके मंगेतर है ना उनसे बहुत प्यार करते हैं , उनको सपोर्ट करते हैं तो फिर उनके बड़े भाई ने बहुत मेहनत किया और म्यूजिक स्कूल खोले ।",14.669999999999987
526266_22,data\segments\526266_22.wav,बच्चे को म्यूजिक सिखाए और आ ऐसे करके बहन और भाई दोनों को पढ़ाई किए और फिर बहन को भी शादी करवाए भाई को भी शादी करवाए उस आ उस समय तक आ वो जो हते है ना उनके मंगेतर उनके वेट कर,14.879999999999995
526266_23,data\segments\526266_23.wav,रहे उनको तो फिर उन दोनों छोटे भाई बहन का शादी हो गया फिर इन दोनों का शादी हुआ ठीक है वैसे ही आप कुछ बताइए,13.5
526266_24,data\segments\526266_24.wav,जी.,8.009999999999991
526266_25,data\segments\526266_25.wav,जी,7.019999999999982
526266_26,data\segments\526266_26.wav,जी,0.4800000000000182
526266_27,data\segments\526266_27.wav,जी जी अम्म दुःखद अंत और खुशहाल अंत की तुलना करें तो इस बारे में आप पहले बताईए,12.269999999999982
526266_28,data\segments\526266_28.wav,दुखद अंत और खुशाल अंत दुख और खुशी के बारे में बात करना है फिलींग के,6.659999999999968
526266_29,data\segments\526266_29.wav,"इन दोनों का कम्पेयर करें आप, कौन से सीन में आपको दुख लगा, कौन से सीन में खुशी लगा, उन दोनों का कंपेयर करें",9.930000000000007
526266_30,data\segments\526266_30.wav,जी,1.0199999999999818
526266_31,data\segments\526266_31.wav,नहीं मानते हैं,0.9300000000000068
